gameID,leagueID,season,date,homeTeamID,awayTeamID,homeGoals,awayGoals,homeProbability,drawProbability,awayProbability,homeGoalsHalfTime,awayGoalsHalfTime,B365H,B365D,B365A
3166,4,2016,2016-12-03 23:45:00,143,141,0,0,0.232,0.3792,0.3888,0,0,1.22,6.0,15.0
3167,4,2016,2016-12-04 15:00:00,153,152,3,3,0.5207,0.2612,0.2181,1,1,2.38,3.25,3.1
3168,4,2016,2016-12-04 19:15:00,147,156,3,1,0.4695,0.3072,0.2233,1,0,1.85,3.4,4.75
3169,4,2016,2016-12-04 21:30:00,149,157,3,1,0.3213,0.3181,0.3606,1,0,2.0,3.3,4.0
3170,4,2016,2016-12-04 21:30:00,158,144,1,1,0.5209,0.3258,0.1533,1,0,2.5,3.2,3.0
3171,4,2016,2016-12-04 23:45:00,146,137,2,2,0.2077,0.378,0.4143,2,1,1.75,3.6,5.0
3172,4,2016,2016-12-05 23:45:00,139,140,5,1,0.8309,0.1257,0.0434,3,0,3.1,3.1,2.5
3173,4,2016,2016-12-09 23:45:00,137,155,1,1,0.8204,0.1256,0.054,1,0,1.6,4.0,5.75
3174,4,2016,2016-12-10 16:00:00,157,148,0,3,0.0036,0.0305,0.9659,0,0,15.0,7.5,1.18
3175,4,2016,2016-12-10 19:15:00,140,146,3,2,0.6558,0.2142,0.13,2,1,1.91,3.75,3.8
3176,4,2016,2016-12-10 21:30:00,144,159,1,1,0.184,0.393,0.423,1,0,1.8,3.5,4.75
3177,4,2016,2016-12-10 23:45:00,150,139,3,2,0.4794,0.3312,0.1894,0,0,1.17,8.0,15.0
3178,4,2016,2016-12-11 15:00:00,156,158,0,0,0.316,0.5248,0.1592,0,0,1.83,3.6,4.5
3179,4,2016,2016-12-11 19:15:00,152,138,0,3,0.0413,0.1141,0.8446,0,0,2.75,3.3,2.63
3180,4,2016,2016-12-11 21:30:00,141,149,2,1,0.5529,0.2891,0.158,0,0,1.73,3.75,5.0
3181,4,2016,2016-12-11 23:45:00,153,147,1,0,0.3473,0.4112,0.2415,1,0,3.1,3.25,2.38
3182,4,2016,2016-12-12 23:45:00,154,143,3,0,0.5494,0.3299,0.1207,2,0,4.5,3.5,1.85
3183,4,2016,2016-12-16 23:45:00,158,153,1,0,0.4225,0.3891,0.1884,0,0,2.3,3.1,3.4
3184,4,2016,2016-12-17 16:00:00,149,154,1,3,0.0604,0.1094,0.8302,0,2,3.25,3.3,2.2
3185,4,2016,2016-12-17 19:15:00,143,144,1,0,0.4248,0.3712,0.204,0,0,1.29,5.5,9.5
3186,4,2016,2016-12-17 21:30:00,155,140,0,2,0.0734,0.1622,0.7644,0,0,3.75,3.4,2.0
3187,4,2016,2016-12-17 23:45:00,138,137,4,1,0.9271,0.0591,0.0138,4,0,1.5,4.1,6.5
3188,4,2016,2016-12-18 19:15:00,159,156,1,1,0.3531,0.3469,0.3,1,0,2.55,3.1,2.88
3189,4,2016,2016-12-18 21:30:00,139,157,2,0,0.5714,0.3059,0.1227,2,0,1.57,3.75,6.0
3190,4,2016,2016-12-18 23:45:00,148,141,4,1,0.9251,0.0625,0.0124,1,0,1.1,10.0,26.0
3191,4,2016,2016-12-19 23:45:00,147,152,2,1,0.351,0.2614,0.3876,0,0,1.83,3.5,4.33
3192,3,2016,2016-12-02 23:30:00,125,117,1,3,0.0824,0.2138,0.7038,1,2,10.0,5.75,1.29
3193,3,2016,2016-12-03 18:30:00,131,122,2,3,0.2204,0.3345,0.4451,2,1,2.1,3.2,3.8
3194,3,2016,2016-12-03 18:30:00,129,130,4,1,0.7928,0.1602,0.047,2,1,1.5,4.5,6.5
3195,3,2016,2016-12-03 18:30:00,119,135,1,1,0.9401,0.0465,0.0134,0,1,1.5,4.2,7.0
3196,3,2016,2016-12-03 18:30:00,120,134,4,0,0.4547,0.2586,0.2867,2,0,2.1,3.4,3.6
3197,3,2016,2016-12-03 18:30:00,123,126,2,1,0.6542,0.2002,0.1456,1,0,2.5,3.3,2.9
3198,3,2016,2016-12-03 21:30:00,136,124,2,1,0.5806,0.2533,0.1661,1,1,2.0,3.3,4.0
3199,3,2016,2016-12-04 18:30:00,127,118,0,2,0.0673,0.1605,0.7722,0,1,2.7,3.1,2.8
3200,3,2016,2016-12-04 20:30:00,121,132,1,1,0.3785,0.4329,0.1886,1,1,2.8,3.0,2.75
3201,3,2016,2016-12-09 23:30:00,132,120,0,0,0.3826,0.5024,0.115,0,0,2.4,3.3,3.0
3202,3,2016,2016-12-10 18:30:00,135,127,1,0,0.6907,0.215,0.0943,0,0,1.67,3.75,5.5
3203,3,2016,2016-12-10 18:30:00,134,129,1,1,0.3685,0.3751,0.2564,1,0,5.5,4.33,1.57
3204,3,2016,2016-12-10 18:30:00,118,121,1,0,0.3164,0.3242,0.3594,0,0,2.3,3.2,3.25
3205,3,2016,2016-12-10 18:30:00,126,136,1,0,0.1055,0.248,0.6465,1,0,4.33,3.75,1.8
3206,3,2016,2016-12-10 18:30:00,117,131,5,0,0.8382,0.1264,0.0354,2,0,1.17,7.5,17.0
3207,3,2016,2016-12-10 21:30:00,122,123,0,1,0.1265,0.2696,0.6039,0,1,1.73,3.75,5.0
3208,3,2016,2016-12-11 18:30:00,130,125,1,0,0.196,0.4887,0.3153,0,0,1.67,4.0,5.0
3209,3,2016,2016-12-11 20:30:00,124,119,0,1,0.1976,0.2929,0.5095,0,0,2.3,3.3,3.2
3210,3,2016,2016-12-16 19:30:00,120,129,2,2,0.371,0.2807,0.3483,2,1,3.8,4.0,1.85
3211,3,2016,2016-12-17 18:30:00,121,130,1,0,0.2327,0.5806,0.1867,0,0,3.2,3.1,2.4
3212,3,2016,2016-12-17 18:30:00,123,134,1,1,0.0396,0.1492,0.8112,1,1,2.6,3.4,2.7
3213,3,2016,2016-12-17 18:30:00,136,122,2,0,0.7943,0.1747,0.031,1,0,1.62,3.8,6.0
3214,3,2016,2016-12-17 18:30:00,124,135,1,1,0.2427,0.3146,0.4427,0,0,1.67,4.0,5.0
3215,3,2016,2016-12-17 18:30:00,125,118,3,1,0.4709,0.3032,0.2259,1,1,1.91,3.6,4.0
3216,3,2016,2016-12-17 21:30:00,131,132,1,0,0.4497,0.2829,0.2674,1,0,2.5,3.2,3.0
3217,3,2016,2016-12-18 18:30:00,127,117,0,1,0.2344,0.3193,0.4463,0,0,19.0,8.0,1.14
3218,3,2016,2016-12-18 20:30:00,119,126,1,2,0.0526,0.1495,0.7979,0,1,1.55,4.0,6.25
3219,3,2016,2016-12-20 23:00:00,132,125,3,0,0.5849,0.275,0.1401,1,0,2.0,3.4,3.9
3220,3,2016,2016-12-20 23:00:00,130,131,1,2,0.2231,0.2221,0.5548,0,1,1.95,3.5,4.0
3221,3,2016,2016-12-20 23:00:00,118,124,2,1,0.9054,0.0781,0.0165,0,0,3.3,3.25,2.3
3222,3,2016,2016-12-20 23:00:00,129,121,1,1,0.563,0.2514,0.1856,0,1,1.3,5.5,10.0
3223,3,2016,2016-12-21 23:00:00,126,135,1,2,0.2707,0.2962,0.4331,0,2,2.1,3.3,3.75
3224,3,2016,2016-12-21 23:00:00,120,123,1,1,0.6487,0.2392,0.1121,1,0,1.62,4.0,5.5
3225,3,2016,2016-12-21 23:00:00,122,127,2,0,0.6147,0.2315,0.1538,0,0,1.57,3.9,6.25
3226,3,2016,2016-12-21 23:00:00,134,119,1,1,0.1664,0.2678,0.5658,1,1,2.75,3.3,2.6
3227,3,2016,2016-12-21 23:00:00,117,136,3,0,0.9988,0.0012,0.0,3,0,1.36,5.25,8.0
3228,5,2016,2016-12-01 00:00:00,161,167,2,0,0.8418,0.131,0.0272,1,0,1.2,7.0,15.0
3229,5,2016,2016-12-02 23:45:00,165,181,3,3,0.5564,0.2352,0.2084,3,1,2.1,3.3,3.6
3230,5,2016,2016-12-03 20:00:00,166,161,3,0,0.1408,0.3088,0.5504,1,0,6.5,4.2,1.53
3232,5,2016,2016-12-03 23:00:00,167,179,2,2,0.7148,0.1898,0.0954,1,1,2.0,3.3,4.0
3233,5,2016,2016-12-03 23:00:00,169,168,2,0,0.6318,0.2668,0.1014,1,0,2.1,3.25,3.75
3234,5,2016,2016-12-03 23:00:00,171,162,5,0,0.7787,0.1733,0.048,1,0,1.36,4.5,11.0
3235,5,2016,2016-12-03 23:00:00,176,160,0,1,0.3386,0.3153,0.3461,0,1,2.15,3.1,3.8
3236,5,2016,2016-12-04 18:00:00,163,175,2,0,0.5955,0.2862,0.1183,0,0,2.4,3.0,3.3
3237,5,2016,2016-12-04 20:00:00,164,182,3,0,0.4008,0.3469,0.2523,0,0,1.8,3.4,5.0
3238,5,2016,2016-12-04 23:45:00,170,174,3,0,0.6327,0.2553,0.112,2,0,2.1,3.2,3.8
3239,5,2016,2016-12-10 17:30:00,181,164,1,2,0.0452,0.1145,0.8403,0,1,3.2,3.25,2.3
3240,5,2016,2016-12-10 20:30:00,176,171,0,4,0.0224,0.0788,0.8988,0,2,3.75,3.3,2.1
3241,5,2016,2016-12-10 23:00:00,160,166,2,1,0.4801,0.2613,0.2586,2,0,2.0,3.1,4.33
3242,5,2016,2016-12-10 23:00:00,182,167,2,0,0.8136,0.1507,0.0357,1,0,2.5,2.9,3.25
3244,5,2016,2016-12-10 23:00:00,174,179,3,2,0.3682,0.353,0.2788,2,1,2.0,3.3,4.0
3245,5,2016,2016-12-10 23:00:00,162,180,2,0,0.346,0.3357,0.3183,1,0,1.83,3.4,4.75
3246,5,2016,2016-12-11 18:00:00,178,163,1,0,0.351,0.3485,0.3005,1,0,1.57,3.75,7.0
3247,5,2016,2016-12-11 20:00:00,175,169,1,0,0.134,0.2569,0.6091,1,0,2.0,3.25,4.2
3248,5,2016,2016-12-11 23:45:00,161,170,2,2,0.9667,0.0291,0.0042,0,2,1.36,5.0,8.5
3249,5,2016,2016-12-16 19:45:00,167,168,0,2,0.2507,0.3317,0.4176,0,1,2.4,3.0,3.2
3250,5,2016,2016-12-17 20:00:00,169,161,2,1,0.1567,0.2467,0.5966,0,0,7.0,4.33,1.44
3251,5,2016,2016-12-18 17:30:00,165,180,3,0,0.7558,0.1719,0.0723,1,0,1.75,3.5,4.75
3252,5,2016,2016-12-17 23:00:00,174,182,1,1,0.328,0.4627,0.2093,0,1,1.91,3.2,4.33
3253,5,2016,2016-12-17 23:00:00,163,162,1,2,0.3698,0.2876,0.3426,0,0,1.8,3.4,4.75
3254,5,2016,2016-12-17 23:00:00,179,175,2,1,0.8253,0.1354,0.0393,1,0,2.4,3.2,3.0
3255,5,2016,2016-12-17 23:00:00,166,176,4,0,0.803,0.1458,0.0512,2,0,2.25,3.3,3.2
3256,5,2016,2016-12-18 18:00:00,170,181,2,1,0.6073,0.257,0.1357,1,1,1.53,4.2,5.75
3257,5,2016,2016-12-18 20:00:00,164,160,2,0,0.4428,0.3093,0.2479,0,0,2.05,3.2,3.75
3258,5,2016,2016-12-18 23:45:00,171,178,1,3,0.2317,0.262,0.5063,0,1,1.83,3.75,4.0
3259,5,2016,2016-12-21 23:50:00,175,182,0,0,0.7156,0.2475,0.0369,0,0,2.0,3.1,4.33
3260,5,2016,2016-12-21 23:50:00,176,170,0,0,0.502,0.2704,0.2276,0,0,2.7,3.1,2.8
3261,5,2016,2016-12-21 23:50:00,160,163,1,1,0.7883,0.1501,0.0616,0,1,2.05,3.2,4.0
3262,5,2016,2016-12-21 23:50:00,178,167,2,0,0.5435,0.2773,0.1792,1,0,1.44,4.5,7.5
3263,5,2016,2016-12-21 23:50:00,161,179,5,0,0.9111,0.0825,0.0064,2,0,1.18,7.5,15.0
3264,5,2016,2016-12-21 23:50:00,162,164,1,2,0.5826,0.2439,0.1735,0,1,3.2,3.1,2.4
3265,5,2016,2016-12-21 23:50:00,181,174,2,0,0.3853,0.3494,0.2653,0,0,2.5,3.2,3.0
3266,5,2016,2016-12-21 23:50:00,171,165,2,1,0.6811,0.1713,0.1476,0,0,1.25,6.0,12.0
3267,5,2016,2016-12-21 23:50:00,168,166,1,0,0.2093,0.3425,0.4482,1,0,2.25,3.2,3.4
3268,5,2016,2016-12-21 23:50:00,180,169,2,2,0.2148,0.2786,0.5066,1,0,3.4,3.1,2.3
3281,2,2016,2016-10-26 22:45:00,106,113,2,1,0.8561,0.1185,0.0254,1,0,2.0,3.5,3.75
3282,2,2016,2016-10-26 22:45:00,98,102,4,1,0.8497,0.1231,0.0272,2,0,1.17,7.5,17.0
3283,2,2016,2016-10-26 22:45:00,96,116,4,1,0.838,0.1128,0.0492,3,0,1.44,4.5,7.5
3284,2,2016,2016-10-26 22:45:00,105,108,2,0,0.9871,0.0113,0.0016,0,0,1.29,5.5,11.0
3285,2,2016,2016-10-26 22:45:00,109,97,1,1,0.6106,0.3287,0.0607,0,0,2.1,3.1,4.0
3286,2,2016,2016-10-26 22:45:00,110,115,1,1,0.5365,0.3133,0.1502,0,1,1.22,6.0,15.0
3287,2,2016,2016-10-26 22:45:00,114,107,0,1,0.1093,0.4534,0.4373,0,0,2.9,3.25,2.5
3288,2,2016,2016-10-26 22:45:00,104,95,1,3,0.1123,0.1827,0.705,1,0,4.2,3.5,1.91
3289,2,2016,2016-10-27 22:45:00,100,99,1,3,0.1988,0.3455,0.4557,1,1,2.9,3.25,2.5
3290,2,2016,2016-10-29 20:00:00,97,110,0,1,0.0255,0.1452,0.8293,0,1,3.25,3.25,2.3
3291,2,2016,2016-10-29 22:45:00,98,105,2,1,0.172,0.3572,0.4708,0,0,1.8,3.5,4.75
3292,2,2016,2016-10-30 15:30:00,107,101,3,0,0.4881,0.3065,0.2054,2,0,2.3,3.2,3.3
3293,2,2016,2016-10-30 18:00:00,96,104,2,1,0.5252,0.2638,0.211,0,0,1.67,3.75,5.5
3294,2,2016,2016-10-30 18:00:00,111,114,1,0,0.6428,0.2309,0.1263,0,0,1.4,4.75,8.0
3295,2,2016,2016-10-30 18:00:00,115,109,2,0,0.7033,0.2045,0.0922,1,0,3.5,3.2,2.2
3296,2,2016,2016-10-30 18:00:00,108,95,0,0,0.0738,0.2502,0.676,0,0,6.0,4.2,1.55
3297,2,2016,2016-10-30 23:45:00,102,106,1,0,0.0633,0.145,0.7917,1,0,3.6,3.5,2.05
3298,2,2016,2016-10-31 22:00:00,99,113,2,2,0.6217,0.2366,0.1417,0,1,2.88,3.25,2.45
3299,3,2016,2016-10-28 22:30:00,130,132,0,0,0.3728,0.4424,0.1848,0,0,1.85,3.5,4.5
3300,3,2016,2016-10-29 17:30:00,125,126,2,0,0.9059,0.0801,0.014,0,0,2.1,3.3,3.75
3301,3,2016,2016-10-29 17:30:00,131,119,1,2,0.1536,0.2196,0.6268,1,0,2.7,3.4,2.6
3302,3,2016,2016-10-29 17:30:00,121,117,1,3,0.0127,0.0527,0.9346,0,2,15.0,6.5,1.2
3303,3,2016,2016-10-29 17:30:00,123,135,1,3,0.2498,0.2788,0.4714,0,2,2.3,3.5,3.0
3304,3,2016,2016-10-29 17:30:00,127,136,0,2,0.0244,0.1533,0.8223,0,0,6.0,3.8,1.62
3305,3,2016,2016-10-29 20:30:00,129,124,0,0,0.4296,0.3863,0.1841,0,0,1.57,4.33,5.5
3306,3,2016,2016-10-30 18:30:00,120,122,1,0,0.9238,0.0636,0.0126,1,0,2.25,3.4,3.2
3307,3,2016,2016-10-30 20:30:00,134,118,3,0,0.9418,0.0506,0.0076,0,0,1.57,3.8,6.5
3308,4,2016,2016-10-28 22:45:00,159,140,0,2,0.0298,0.1724,0.7978,0,1,2.63,3.1,2.88
3309,4,2016,2016-10-29 15:00:00,149,138,1,1,0.1319,0.2881,0.58,1,1,3.8,3.6,1.95
3310,4,2016,2016-10-29 18:15:00,158,150,1,4,0.0979,0.1711,0.731,1,2,13.0,6.5,1.22
3311,4,2016,2016-10-29 20:30:00,143,137,4,2,0.8293,0.1426,0.0281,3,1,1.22,6.0,15.0
3312,4,2016,2016-10-29 22:45:00,148,155,1,0,0.8711,0.125,0.0039,0,0,1.05,17.0,34.0
3313,4,2016,2016-10-30 15:00:00,156,154,2,1,0.3109,0.312,0.3771,0,1,3.0,3.2,2.5
3314,4,2016,2016-10-30 19:15:00,147,157,1,1,0.6925,0.2408,0.0667,1,1,1.36,5.0,8.5
3315,4,2016,2016-10-30 21:30:00,153,141,0,1,0.3031,0.3718,0.3251,0,0,2.25,3.25,3.4
3316,4,2016,2016-10-30 23:45:00,144,152,3,3,0.5934,0.2324,0.1742,0,3,2.3,3.3,3.2
3317,4,2016,2016-10-31 23:45:00,139,146,1,1,0.4371,0.3371,0.2258,1,0,2.88,3.2,2.55
3318,5,2016,2016-10-28 22:45:00,160,161,0,1,0.1464,0.2119,0.6417,0,0,6.5,4.0,1.55
3319,5,2016,2016-10-29 19:00:00,174,178,1,2,0.1196,0.2671,0.6133,1,1,2.8,3.25,2.6
3320,5,2016,2016-10-29 22:00:00,162,181,0,0,0.7284,0.1878,0.0838,0,0,2.3,3.1,3.4
3321,5,2016,2016-10-29 22:00:00,169,167,1,0,0.3271,0.3189,0.354,0,0,2.3,3.2,3.3
3322,5,2016,2016-10-29 22:00:00,182,165,2,0,0.5888,0.2459,0.1653,2,0,2.15,3.1,3.8
3323,5,2016,2016-10-29 22:00:00,175,171,1,1,0.0751,0.2685,0.6564,1,1,2.75,3.0,2.8
3324,5,2016,2016-10-29 22:00:00,179,166,2,2,0.3897,0.3003,0.31,2,1,2.3,3.1,3.4
3325,5,2016,2016-10-30 18:00:00,170,168,4,1,0.4659,0.2554,0.2787,2,0,1.91,3.3,4.5
3326,5,2016,2016-10-30 20:00:00,163,180,1,0,0.3658,0.3582,0.276,0,0,1.57,4.0,6.0
3327,5,2016,2016-10-30 23:45:00,164,176,0,0,0.4919,0.4401,0.068,0,0,2.1,3.2,3.8
4399,1,2014,2015-05-02 12:45:00,75,86,3,0,0.9718,0.0246,0.0036,2,0,1.91,3.7,4.33
4400,1,2014,2015-05-02 15:00:00,87,202,2,1,0.8682,0.1051,0.0267,1,0,1.36,5.25,10.0
4401,1,2014,2015-05-02 15:00:00,71,72,3,2,0.3857,0.3162,0.2981,2,0,2.75,3.3,2.8
4402,1,2014,2015-05-02 15:00:00,77,74,2,1,0.6932,0.21,0.0968,1,1,4.2,3.4,2.05
4403,1,2014,2015-05-02 15:00:00,84,85,2,0,0.8409,0.1298,0.0293,0,0,2.3,3.4,3.4
4404,1,2014,2015-05-02 15:00:00,81,92,1,0,0.8874,0.0828,0.0298,1,0,2.25,3.5,3.4
4405,1,2014,2015-05-02 17:30:00,89,76,0,1,0.8551,0.1205,0.0244,0,0,1.36,5.25,10.0
4406,1,2014,2015-05-03 13:30:00,80,78,1,0,0.7525,0.1965,0.051,1,0,1.36,5.25,10.0
4407,1,2014,2015-05-03 16:00:00,82,88,0,1,0.4447,0.2412,0.3141,0,1,3.75,3.75,2.05
4408,1,2014,2015-05-04 20:00:00,91,83,1,3,0.0203,0.0697,0.91,0,3,5.5,4.0,1.7
4409,1,2014,2015-05-09 12:45:00,72,77,0,2,0.3152,0.301,0.3838,0,0,1.8,3.75,5.0
4410,1,2014,2015-05-09 15:00:00,91,92,0,1,0.3199,0.3018,0.3783,0,0,1.95,3.5,4.5
4411,1,2014,2015-05-09 15:00:00,71,81,1,0,0.7457,0.2245,0.0298,1,0,1.91,3.7,4.33
4412,1,2014,2015-05-09 15:00:00,75,74,2,0,0.7824,0.1729,0.0447,2,0,2.6,3.4,2.9
4413,1,2014,2015-05-09 15:00:00,86,76,1,1,0.344,0.3239,0.3321,1,1,2.55,3.3,3.0
4414,1,2014,2015-05-09 15:00:00,85,82,3,0,0.8567,0.1151,0.0282,2,0,2.9,3.4,2.6
4415,1,2014,2015-05-09 17:30:00,78,89,1,2,0.1009,0.1812,0.7179,0,1,4.5,3.6,1.91
4416,1,2014,2015-05-10 13:30:00,88,202,6,0,0.992,0.0072,0.0008,2,0,1.22,7.5,13.0
4417,1,2014,2015-05-10 16:00:00,80,87,1,1,0.128,0.2794,0.5926,1,1,2.1,3.5,3.8
4418,1,2014,2015-05-11 20:00:00,83,84,0,1,0.7818,0.1694,0.0488,0,0,1.3,6.0,11.0
4419,1,2014,2015-05-16 12:45:00,74,71,6,1,0.8711,0.0911,0.0378,5,1,1.75,3.8,5.25
4420,1,2014,2015-05-16 15:00:00,202,86,2,1,0.054,0.15,0.796,0,1,3.1,3.5,2.4
4421,1,2014,2015-05-16 15:00:00,77,75,0,0,0.4066,0.34,0.2534,0,0,2.8,3.3,2.75
4422,1,2014,2015-05-16 15:00:00,82,91,2,0,0.5312,0.2652,0.2036,0,0,1.8,3.8,4.75
4423,1,2014,2015-05-16 15:00:00,81,72,1,2,0.0979,0.1865,0.7156,0,0,2.9,3.4,2.6
4424,1,2014,2015-05-16 15:00:00,92,85,0,0,0.1349,0.2314,0.6337,0,0,2.7,3.3,2.88
4425,1,2014,2015-05-16 17:30:00,87,78,1,3,0.1529,0.2281,0.619,1,1,1.45,4.75,8.0
4426,1,2014,2015-05-17 13:30:00,84,88,2,4,0.1273,0.1878,0.6849,1,2,4.75,4.2,1.75
4427,1,2014,2015-05-17 16:00:00,89,83,1,1,0.2132,0.3247,0.4621,1,0,2.45,3.5,3.0
4428,1,2014,2015-05-18 20:00:00,76,80,3,0,0.3987,0.3248,0.2765,1,0,4.1,3.5,2.0
4429,1,2014,2015-05-20 19:45:00,83,77,0,0,0.394,0.2598,0.3462,0,0,1.3,6.0,11.0
4430,1,2014,2015-05-24 15:00:00,71,92,0,1,0.2839,0.4094,0.3067,0,1,2.1,3.6,3.75
4431,1,2014,2015-05-24 15:00:00,80,77,3,1,0.6572,0.2021,0.1407,1,1,1.36,5.25,9.5
4432,1,2014,2015-05-24 15:00:00,78,84,1,0,0.6791,0.2923,0.0286,0,0,2.25,3.6,3.3
4433,1,2014,2015-05-24 15:00:00,83,76,4,1,0.9249,0.0599,0.0152,4,0,1.4,5.25,8.5
4434,1,2014,2015-05-24 15:00:00,72,82,0,1,0.152,0.2806,0.5674,0,1,2.4,3.6,3.0
4435,1,2014,2015-05-24 15:00:00,91,89,0,0,0.5019,0.3605,0.1376,0,0,3.2,3.75,2.25
4436,1,2014,2015-05-24 15:00:00,75,202,5,1,0.5974,0.2212,0.1814,2,0,1.6,4.33,6.0
4437,1,2014,2015-05-24 15:00:00,88,74,2,0,0.8226,0.1248,0.0526,1,0,1.57,4.5,6.0
4438,1,2014,2015-05-24 15:00:00,86,81,2,0,0.7135,0.2181,0.0684,0,0,1.83,4.0,4.33
4439,1,2014,2015-05-24 15:00:00,85,87,6,1,0.6867,0.207,0.1063,5,0,3.5,3.6,2.15
4440,1,2014,2015-04-04 12:45:00,83,87,4,1,0.4087,0.2961,0.2952,3,0,1.83,3.75,4.2
4441,1,2014,2015-04-04 15:00:00,72,74,1,0,0.5217,0.3184,0.1599,1,0,2.63,3.2,2.8
4442,1,2014,2015-04-04 15:00:00,75,81,2,1,0.7116,0.156,0.1324,1,1,2.38,3.3,3.1
4443,1,2014,2015-04-04 15:00:00,89,71,3,1,0.8246,0.1411,0.0343,1,0,1.3,5.5,10.0
4444,1,2014,2015-04-04 15:00:00,84,91,3,1,0.5113,0.2988,0.1899,2,0,1.91,3.5,4.2
4445,1,2014,2015-04-04 15:00:00,76,202,1,4,0.5979,0.2231,0.179,0,3,1.8,3.5,4.5
4446,1,2014,2015-04-04 17:30:00,80,85,2,1,0.9797,0.0179,0.0024,1,1,1.29,5.5,11.0
4447,1,2014,2015-04-05 13:30:00,92,82,0,0,0.6986,0.2271,0.0743,0,0,3.5,3.4,2.1
4448,1,2014,2015-04-05 16:00:00,77,86,1,0,0.3179,0.3566,0.3255,1,0,2.5,3.1,3.1
4449,1,2014,2015-04-06 20:00:00,78,88,2,1,0.4379,0.3256,0.2365,1,0,5.0,4.0,1.67
4450,1,2014,2015-04-07 19:45:00,71,202,3,3,0.4723,0.2576,0.2701,2,1,2.15,3.4,3.8
4451,1,2014,2015-04-11 12:45:00,84,72,1,1,0.4279,0.3488,0.2233,0,1,2.5,3.3,3.1
4452,1,2014,2015-04-11 15:00:00,77,78,1,4,0.048,0.13,0.822,0,0,2.9,3.2,2.7
4453,1,2014,2015-04-11 15:00:00,74,91,2,0,0.8066,0.1348,0.0586,0,0,1.53,4.2,7.5
4454,1,2014,2015-04-11 15:00:00,81,85,1,1,0.2942,0.4216,0.2842,1,0,2.3,3.4,3.4
4455,1,2014,2015-04-11 15:00:00,82,71,0,1,0.2232,0.3723,0.4045,0,1,1.62,4.2,6.0
4456,1,2014,2015-04-11 15:00:00,76,75,2,3,0.1683,0.2722,0.5595,2,1,2.3,3.4,3.4
4457,1,2014,2015-04-11 17:30:00,92,83,0,1,0.176,0.3063,0.5177,0,1,6.5,4.33,1.57
4458,1,2014,2015-04-12 13:30:00,202,80,0,1,0.2759,0.3566,0.3675,0,0,9.0,5.0,1.4
4459,1,2014,2015-04-12 16:00:00,89,88,4,2,0.6049,0.2129,0.1822,2,1,2.63,3.4,2.88
4460,1,2014,2015-04-13 20:00:00,87,86,2,0,0.627,0.2812,0.0918,1,0,1.4,5.0,9.0
4461,1,2014,2015-04-18 15:00:00,72,92,1,0,0.7073,0.1872,0.1055,1,0,1.73,3.8,5.5
4462,1,2014,2015-04-18 15:00:00,78,76,0,2,0.747,0.1759,0.0771,0,1,1.95,3.5,4.5
4463,1,2014,2015-04-18 15:00:00,75,84,2,0,0.8018,0.1392,0.059,1,0,2.15,3.4,3.75
4464,1,2014,2015-04-18 15:00:00,85,74,2,1,0.6139,0.2387,0.1474,0,1,3.5,3.25,2.3
4465,1,2014,2015-04-18 17:30:00,80,89,1,0,0.488,0.3138,0.1982,1,0,2.0,3.4,4.33
4466,1,2014,2015-04-19 13:30:00,88,81,2,0,0.7027,0.1942,0.1031,2,0,1.25,6.5,11.0
4467,1,2014,2015-04-19 16:00:00,86,82,1,3,0.1209,0.2184,0.6607,0,1,3.3,3.5,2.3
4468,1,2014,2015-04-25 12:45:00,74,82,2,2,0.607,0.2783,0.1147,1,1,2.1,3.5,3.8
4469,1,2014,2015-04-25 15:00:00,202,81,0,0,0.7598,0.1739,0.0663,0,0,2.38,3.4,3.25
4470,1,2014,2015-04-25 15:00:00,86,84,2,3,0.3482,0.2786,0.3732,1,1,2.45,3.25,3.25
4471,1,2014,2015-04-25 15:00:00,76,87,0,0,0.1,0.2573,0.6427,0,0,4.0,3.6,2.0
4472,1,2014,2015-04-25 15:00:00,85,77,1,1,0.3592,0.2617,0.3791,1,1,1.91,3.5,4.75
4473,1,2014,2015-04-25 15:00:00,92,75,0,1,0.5925,0.2708,0.1367,0,0,2.63,3.3,2.9
4474,1,2014,2015-04-25 15:00:00,78,91,0,2,0.0647,0.1681,0.7672,0,0,2.05,3.3,4.2
4475,1,2014,2015-04-25 17:30:00,88,71,3,2,0.4287,0.317,0.2543,1,0,1.29,6.0,12.0
4476,1,2014,2015-04-26 13:30:00,72,89,3,0,0.4486,0.3242,0.2272,2,0,3.75,3.4,2.15
4477,1,2014,2015-04-26 16:00:00,83,80,0,0,0.3946,0.3391,0.2663,0,0,2.4,3.3,3.3
4478,1,2014,2015-04-28 19:45:00,91,87,1,0,0.386,0.3965,0.2175,1,0,4.33,3.4,2.0
4479,1,2014,2015-04-29 19:45:00,75,80,1,3,0.0629,0.2574,0.6797,1,0,5.75,3.8,1.7
4480,1,2014,2015-03-01 12:00:00,87,88,2,1,0.2208,0.3176,0.4616,1,1,3.1,3.6,2.38
4481,1,2014,2015-03-01 14:05:00,83,72,2,0,0.6694,0.2509,0.0797,1,0,1.57,4.5,6.0
4482,1,2014,2015-03-03 19:45:00,71,76,2,1,0.6483,0.2451,0.1066,1,0,2.88,3.1,2.88
4483,1,2014,2015-03-03 19:45:00,91,77,1,1,0.3567,0.3512,0.2921,1,0,2.15,3.3,3.9
